<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.01	16:15:00	107.355	107.386	107.231	107.274	1501	0	1
2020.04.01	16:30:00	107.276	107.371	107.228	107.248	2236	0	1
2020.04.01	16:45:00	107.248	107.262	107.172	107.210	1835	0	1
2020.04.01	17:00:00	107.219	107.244	107.070	107.092	2418	0	1
2020.04.01	17:15:00	107.094	107.170	107.040	107.137	1855	0	1
2020.04.01	17:30:00	107.136	107.264	107.115	107.218	1533	0	1
2020.04.01	17:45:00	107.218	107.385	107.072	107.116	2641	0	1
2020.04.01	18:00:00	107.117	107.321	107.089	107.294	1766	0	1
2020.04.01	18:15:00	107.293	107.293	107.152	107.172	1531	0	1
2020.04.01	18:30:00	107.173	107.204	107.076	107.077	1363	0	1
2020.04.01	18:45:00	107.076	107.101	107.015	107.045	1363	0	1
2020.04.01	19:00:00	107.045	107.073	107.000	107.065	1209	0	1
2020.04.01	19:15:00	107.065	107.113	106.998	107.113	1174	0	1
2020.04.01	19:30:00	107.113	107.207	107.095	107.141	1177	0	1
2020.04.01	19:45:00	107.141	107.162	107.008	107.081	1497	0	1
2020.04.01	20:00:00	107.081	107.212	107.078	107.135	1208	0	1
2020.04.01	20:15:00	107.135	107.245	107.108	107.233	1263	0	1
2020.04.01	20:30:00	107.233	107.281	107.207	107.257	1022	0	1
2020.04.01	20:45:00	107.257	107.325	107.245	107.260	1315	0	1
2020.04.01	21:00:00	107.260	107.260	107.168	107.220	1001	0	1
2020.04.01	21:15:00	107.220	107.271	107.209	107.250	725	0	1
2020.04.01	21:30:00	107.250	107.263	107.132	107.141	1250	0	1
2020.04.01	21:45:00	107.142	107.234	107.099	107.230	1488	0	1
2020.04.01	22:00:00	107.226	107.232	107.094	107.094	1411	0	1
2020.04.01	22:15:00	107.095	107.186	107.023	107.041	1459	0	1
2020.04.01	22:30:00	107.048	107.054	106.917	106.961	1662	0	1
2020.04.01	22:45:00	106.961	107.160	106.960	107.131	2600	0	1
2020.04.01	23:00:00	107.130	107.133	107.047	107.058	886	0	1
2020.04.01	23:15:00	107.058	107.134	107.046	107.134	805	0	1
2020.04.01	23:30:00	107.132	107.194	107.132	107.174	513	0	1
2020.04.01	23:45:00	107.174	107.186	107.139	107.156	1221	0	1
2020.04.02	00:00:00	107.156	107.160	107.130	107.130	52	0	5
2020.04.02	00:15:00	107.130	107.130	107.040	107.063	351	0	5
2020.04.02	00:30:00	107.063	107.074	107.054	107.059	65	0	10
2020.04.02	00:45:00	107.059	107.110	107.058	107.101	148	0	20
2020.04.02	01:00:00	107.101	107.175	107.078	107.145	1182	0	1
2020.04.02	01:15:00	107.145	107.199	107.118	107.122	769	0	1
2020.04.02	01:30:00	107.122	107.153	107.074	107.145	891	0	1
2020.04.02	01:45:00	107.145	107.231	107.145	107.198	765	0	1
2020.04.02	02:00:00	107.200	107.259	107.184	107.217	910	0	1
2020.04.02	02:15:00	107.217	107.278	107.207	107.259	592	0	1
2020.04.02	02:30:00	107.259	107.271	107.197	107.224	740	0	1
